"cz_cec_doe","category","city_ind","num_floors","load_source","month","P_avg_per_floor_sqft","P_avg_per_roof_sqft","P_min","P_max","P_sd","Irr_annual_avg","CDD_annual_tot","Irr","CDD","num_days","kw_from_solar_mo","in_over_out_mo","P_unmet_per_roof_sqft","P_unmet_percent","rank"
"9_3C","CC",1,1.2,"interp_cz",6,0.00196569716666667,0.0023588366,0.000850097,0.003271153,0.000890884518461907,6160,2644,6590,302,30,0.00191322383151088,0.811087903041221,-0.000445612768489116,-0.188912096958779,6
"9_3C","CC",1,1.2,"interp_cz",12,0.00147377170833333,0.00176852605,0.000637356,0.00245253,0.000667921227980198,6160,2644,4830,78,31,0.00140225661702543,0.792895652866084,-0.000366269432974573,-0.207104347133916,5
"9_3C","CC",1,1.2,"interp_cz",11,0.00163408666666667,0.001960904,0.000706687,0.002719314,0.000740593500335541,6160,2644,5530,151,30,0.00160548221369578,0.818745952731893,-0.00035542178630422,-0.181254047268107,7
"9_3C","CC",1,1.2,"interp_cz",1,0.00144083029166667,0.00172899635,0.00062311,0.002397712,0.000652991951357359,6160,2644,4990,63,31,0.00144870818197865,0.83788967048927,-0.000280288168021349,-0.16211032951073,8
"9_3C","CC",1,1.2,"interp_cz",2,0.00145400683333333,0.0017448082,0.000628808,0.002419639,0.000659011126365923,6160,2644,5120,69,28,0.00148645007850315,0.851927494668552,-0.000258358121496855,-0.148072505331448,9
"9_3C","CC",1,1.2,"interp_cz",5,0.00179659779166667,0.00215591735,0.000776967,0.002989751,0.000814227714206829,6160,2644,6580,225,31,0.00191032060870131,0.88608248767111,-0.000245596741298693,-0.11391751232889,10
"9_3C","CC",1,1.2,"interp_cz",4,0.00163189058333333,0.0019582687,0.000705737,0.002715659,0.000739598186729032,6160,2644,6670,150,30,0.0019364496139875,0.988857971323085,-2.18190860125046e-05,-0.0111420286769148,11
"9_3C","CC",1,1.2,"interp_cz",3,0.00153965470833333,0.00184758565,0.000665848,0.002562167,0.000697779670278477,6160,2644,6400,108,31,0.00185806259812893,1.00567061566479,1.0476948128931e-05,0.00567061566478988,12
"1_3C","Coll",0,1,"interp_cz",12,0.00121433124731183,0.00121433124731183,0.000517969,0.00239802,0.000781655927324027,5013.33333333333,250,3110,4,31,0.000902902293778277,0.743538713820498,-0.000311428953533551,-0.256461286179502,1
"1_3C","Coll",0,1,"interp_cz",1,0.00124176745564516,0.00124176745564516,0.000517395,0.002382962,0.000783073478372325,5013.33333333333,250,3220,2,31,0.000934837744683618,0.752828349973081,-0.000306929710961543,-0.247171650026918,2
"1_3C","Coll",0,1,"interp_cz",11,0.00127828069861111,0.00127828069861111,0.000519071,0.002456126,0.000805174610418466,5013.33333333333,250,3660,15,30,0.00106257954830498,0.831256819773236,-0.000215701150306129,-0.168743180226764,3
"1_3C","Coll",0,1,"interp_cz",2,0.00124117314732143,0.00124117314732143,0.000518485,0.002396374,0.000785970007545768,5013.33333333333,250,3750,4,28,0.00108870855359117,0.877160898896909,-0.000152464593730258,-0.122839101103091,4
"1_3C","Coll",0,1,"interp_cz",10,0.00125122484139785,0.00125122484139785,0.00051736,0.002677471,0.000803679892745525,5013.33333333333,250,5080,41,31,0.00147483718726484,1.1787147589055,0.00022361234586699,0.1787147589055,6
"1_3C","Coll",0,1,"interp_cz",3,0.00129315973252688,0.00129315973252688,0.000516609,0.002379398,0.000789873392988887,5013.33333333333,250,5240,1,31,0.00152128875221806,1.17641209662894,0.00022812901969118,0.176412096628935,5
"1_3C","Coll",0,1,"interp_cz",9,0.0012497942875,0.0012497942875,0.000501549,0.003102373,0.000839012498604116,5013.33333333333,250,5670,65,30,0.00164612733302985,1.31711862463594,0.00039633304552985,0.317118624635936,7
"1_3C","Coll",0,1,"interp_cz",6,0.00130917757083333,0.00130917757083333,0.000494707,0.002909485,0.000851060095009383,5013.33333333333,250,6210,27,30,0.00180290136474698,1.37712515468728,0.000493723793913645,0.377125154687285,8
"1_3C","Coll",0,1,"interp_cz",4,0.00120666820277778,0.00120666820277778,0.000509477,0.002496596,0.00077346346619527,5013.33333333333,250,5970,1,30,0.00173322401731714,1.43637166648398,0.000526555814539366,0.436371666483978,10
"1_3C","Coll",0,1,"interp_cz",5,0.00126455629973118,0.00126455629973118,0.000499048,0.002881899,0.000813004318630585,5013.33333333333,250,6210,9,31,0.00180290136474698,1.42571854264633,0.000538345065015795,0.425718542646331,9
"1_3C","Coll",0,1,"interp_cz",8,0.00095797052688172,0.00095797052688172,0.000442295,0.002223523,0.000515301030597515,5013.33333333333,250,5870,47,31,0.00170419178922138,1.77896056444312,0.000746221262339658,0.77896056444312,11
"1_3C","Coll",0,1,"interp_cz",7,0.000893019252688172,0.000893019252688172,0.000432477,0.002210428,0.0005129577533154,5013.33333333333,250,6170,33,31,0.00179128847350867,2.00587889691798,0.0008982692208205,1.00587889691798,12
"1_3C","Coll",1,1,"interp_cz",12,0.00121433124731183,0.00121433124731183,0.000517969,0.00239802,0.000781655927324027,5013.33333333333,250,3110,4,31,0.000902902293778277,0.743538713820498,-0.000311428953533551,-0.256461286179502,1
"1_3C","Coll",1,1,"interp_cz",1,0.00124176745564516,0.00124176745564516,0.000517395,0.002382962,0.000783073478372325,5013.33333333333,250,3220,2,31,0.000934837744683618,0.752828349973081,-0.000306929710961543,-0.247171650026918,2
"1_3C","Coll",1,1,"interp_cz",11,0.00127828069861111,0.00127828069861111,0.000519071,0.002456126,0.000805174610418466,5013.33333333333,250,3660,15,30,0.00106257954830498,0.831256819773236,-0.000215701150306129,-0.168743180226764,3
"1_3C","Coll",1,1,"interp_cz",2,0.00124117314732143,0.00124117314732143,0.000518485,0.002396374,0.000785970007545768,5013.33333333333,250,3750,4,28,0.00108870855359117,0.877160898896909,-0.000152464593730258,-0.122839101103091,4
"1_3C","Coll",1,1,"interp_cz",10,0.00125122484139785,0.00125122484139785,0.00051736,0.002677471,0.000803679892745525,5013.33333333333,250,5080,41,31,0.00147483718726484,1.1787147589055,0.00022361234586699,0.1787147589055,6
"1_3C","Coll",1,1,"interp_cz",3,0.00129315973252688,0.00129315973252688,0.000516609,0.002379398,0.000789873392988887,5013.33333333333,250,5240,1,31,0.00152128875221806,1.17641209662894,0.00022812901969118,0.176412096628935,5
"1_3C","Coll",1,1,"interp_cz",9,0.0012497942875,0.0012497942875,0.000501549,0.003102373,0.000839012498604116,5013.33333333333,250,5670,65,30,0.00164612733302985,1.31711862463594,0.00039633304552985,0.317118624635936,7
"1_3C","Coll",1,1,"interp_cz",6,0.00130917757083333,0.00130917757083333,0.000494707,0.002909485,0.000851060095009383,5013.33333333333,250,6210,27,30,0.00180290136474698,1.37712515468728,0.000493723793913645,0.377125154687285,8
"1_3C","Coll",1,1,"interp_cz",4,0.00120666820277778,0.00120666820277778,0.000509477,0.002496596,0.00077346346619527,5013.33333333333,250,5970,1,30,0.00173322401731714,1.43637166648398,0.000526555814539366,0.436371666483978,10
"1_3C","Coll",1,1,"interp_cz",5,0.00126455629973118,0.00126455629973118,0.000499048,0.002881899,0.000813004318630585,5013.33333333333,250,6210,9,31,0.00180290136474698,1.42571854264633,0.000538345065015795,0.425718542646331,9
"1_3C","Coll",1,1,"interp_cz",8,0.00095797052688172,0.00095797052688172,0.000442295,0.002223523,0.000515301030597515,5013.33333333333,250,5870,47,31,0.00170419178922138,1.77896056444312,0.000746221262339658,0.77896056444312,11
"1_3C","Coll",1,1,"interp_cz",7,0.000893019252688172,0.000893019252688172,0.000432477,0.002210428,0.0005129577533154,5013.33333333333,250,6170,33,31,0.00179128847350867,2.00587889691798,0.0008982692208205,1.00587889691798,12
"1_4C","Coll",0,1,"reopt",1,0.00125121141801075,0.00125121141801075,0.000518404,0.00246003,0.000787133353644463,4568.33333333333,404,3050,8,31,0.000885482956920819,0.707700508622763,-0.000365728461089934,-0.292299491377237,2
"1_4C","Coll",0,1,"reopt",12,0.00122101137634409,0.00122101137634409,0.000518657,0.002450851,0.000785860281825562,4568.33333333333,404,2960,8,31,0.000859353951634631,0.703805032683382,-0.000361657424709455,-0.296194967316618,1
"1_4C","Coll",0,1,"reopt",11,0.00128250448888889,0.00128250448888889,0.000519306,0.002479203,0.000809151580334509,4568.33333333333,404,3460,18,30,0.00100451509211345,0.783244893734232,-0.000277989396775436,-0.216755106265768,3
"1_4C","Coll",0,1,"reopt",2,0.00124744873065476,0.00124744873065476,0.000518935,0.002439716,0.000789488712413356,4568.33333333333,404,3500,8,28,0.00101612798335176,0.814564926302352,-0.000231320747303003,-0.185435073697648,4
"1_4C","Coll",0,1,"reopt",3,0.00129904146370968,0.00129904146370968,0.000516748,0.002397057,0.000795018034666671,4568.33333333333,404,4650,5,31,0.00134999860645305,1.03922672537169,5.09571427433741e-05,0.0392267253716872,5
"1_4C","Coll",0,1,"reopt",10,0.00125234123521505,0.00125234123521505,0.000517364,0.002680827,0.000804722505108945,4568.33333333333,404,4690,42,31,0.00136161149769136,1.08725278654387,0.000109270262476304,0.0872527865438684,6
"1_4C","Coll",0,1,"reopt",6,0.00133629277777778,0.00133629277777778,0.000517974,0.002978662,0.000871613747548185,4568.33333333333,404,5520,42,30,0.0016025789908862,1.19927235822621,0.000266286213108425,0.199272358226206,7
"1_4C","Coll",0,1,"reopt",4,0.00121307911666667,0.00121307911666667,0.000516717,0.002515485,0.000779571032894154,4568.33333333333,404,5230,6,30,0.00151838552940849,1.25167889591633,0.000305306412741819,0.251678895916327,9
"1_4C","Coll",0,1,"reopt",9,0.00126650016666667,0.00126650016666667,0.00051778,0.003142436,0.000853310295574373,4568.33333333333,404,5420,77,30,0.00157354676279044,1.24243707518168,0.000307046596123772,0.242437075181676,8
"1_4C","Coll",0,1,"reopt",5,0.00127871398655914,0.00127871398655914,0.000516974,0.002914134,0.000824936538734105,4568.33333333333,404,5610,20,31,0.00162870799617239,1.27370781370355,0.000349994009613251,0.273707813703549,10
"1_4C","Coll",0,1,"reopt",8,0.00102135353763441,0.00102135353763441,0.000458956,0.002333539,0.000559263583187678,4568.33333333333,404,5340,98,31,0.00155032098031383,1.51790826896686,0.000528967442679418,0.517908268966863,11
"1_4C","Coll",0,1,"reopt",7,0.000942467633064516,0.000942467633064516,0.000457028,0.002282595,0.000548918399032298,4568.33333333333,404,5390,72,31,0.00156483709436171,1.66036162883759,0.000622369461297193,0.660361628837591,12
"1_4C","Coll",1,1,"reopt",1,0.00125121141801075,0.00125121141801075,0.000518404,0.00246003,0.000787133353644463,4568.33333333333,404,3050,8,31,0.000885482956920819,0.707700508622763,-0.000365728461089934,-0.292299491377237,2
"1_4C","Coll",1,1,"reopt",12,0.00122101137634409,0.00122101137634409,0.000518657,0.002450851,0.000785860281825562,4568.33333333333,404,2960,8,31,0.000859353951634631,0.703805032683382,-0.000361657424709455,-0.296194967316618,1
"1_4C","Coll",1,1,"reopt",11,0.00128250448888889,0.00128250448888889,0.000519306,0.002479203,0.000809151580334509,4568.33333333333,404,3460,18,30,0.00100451509211345,0.783244893734232,-0.000277989396775436,-0.216755106265768,3
"1_4C","Coll",1,1,"reopt",2,0.00124744873065476,0.00124744873065476,0.000518935,0.002439716,0.000789488712413356,4568.33333333333,404,3500,8,28,0.00101612798335176,0.814564926302352,-0.000231320747303003,-0.185435073697648,4
"1_4C","Coll",1,1,"reopt",3,0.00129904146370968,0.00129904146370968,0.000516748,0.002397057,0.000795018034666671,4568.33333333333,404,4650,5,31,0.00134999860645305,1.03922672537169,5.09571427433741e-05,0.0392267253716872,5
"1_4C","Coll",1,1,"reopt",10,0.00125234123521505,0.00125234123521505,0.000517364,0.002680827,0.000804722505108945,4568.33333333333,404,4690,42,31,0.00136161149769136,1.08725278654387,0.000109270262476304,0.0872527865438684,6
"1_4C","Coll",1,1,"reopt",6,0.00133629277777778,0.00133629277777778,0.000517974,0.002978662,0.000871613747548185,4568.33333333333,404,5520,42,30,0.0016025789908862,1.19927235822621,0.000266286213108425,0.199272358226206,7
"1_4C","Coll",1,1,"reopt",4,0.00121307911666667,0.00121307911666667,0.000516717,0.002515485,0.000779571032894154,4568.33333333333,404,5230,6,30,0.00151838552940849,1.25167889591633,0.000305306412741819,0.251678895916327,9
"1_4C","Coll",1,1,"reopt",9,0.00126650016666667,0.00126650016666667,0.00051778,0.003142436,0.000853310295574373,4568.33333333333,404,5420,77,30,0.00157354676279044,1.24243707518168,0.000307046596123772,0.242437075181676,8
"1_4C","Coll",1,1,"reopt",5,0.00127871398655914,0.00127871398655914,0.000516974,0.002914134,0.000824936538734105,4568.33333333333,404,5610,20,31,0.00162870799617239,1.27370781370355,0.000349994009613251,0.273707813703549,10
"1_4C","Coll",1,1,"reopt",8,0.00102135353763441,0.00102135353763441,0.000458956,0.002333539,0.000559263583187678,4568.33333333333,404,5340,98,31,0.00155032098031383,1.51790826896686,0.000528967442679418,0.517908268966863,11
"1_4C","Coll",1,1,"reopt",7,0.000942467633064516,0.000942467633064516,0.000457028,0.002282595,0.000548918399032298,4568.33333333333,404,5390,72,31,0.00156483709436171,1.66036162883759,0.000622369461297193,0.660361628837591,12
"10_3B","Coll",0,1,"interp_cz",6,0.00215155649583333,0.00215155649583333,0.000523656,0.005094047,0.00154930454449094,6224.16666666667,3673,6860,477,30,0.00199161084736945,0.925660493334182,-0.000159945648463885,-0.0743395066658176,1
"10_3B","Coll",0,1,"interp_cz",9,0.00197789227083333,0.00197789227083333,0.000519961,0.005066833,0.00149798677911072,6224.16666666667,3673,6970,558,30,0.00202354629827479,1.02308216080051,4.56540274414554e-05,0.0230821608005072,2
"10_3B","Coll",0,1,"interp_cz",12,0.00131286302553763,0.00131286302553763,0.000528112,0.00317727,0.000848355954746574,6224.16666666667,3673,4890,47,31,0.00141967595388289,1.08135877564342,0.000106812928345252,0.0813587756434154,4
"10_3B","Coll",0,1,"interp_cz",11,0.00148102222361111,0.00148102222361111,0.000530355,0.003694692,0.00101561943372807,6224.16666666667,3673,5510,138,30,0.00159967576807663,1.08011597839242,0.000118653544465515,0.0801159783924158,3
"10_3B","Coll",0,1,"interp_cz",1,0.00133620709946237,0.00133620709946237,0.000527487,0.003251726,0.000830057123784843,6224.16666666667,3673,5020,46,31,0.00145741785040738,1.09071254822234,0.000121210750945015,0.0907125482223413,6
"10_3B","Coll",0,1,"interp_cz",10,0.0016386207688172,0.0016386207688172,0.000518868,0.004053421,0.00119995823634255,6224.16666666667,3673,6140,356,31,0.00178257880507994,1.08785317445149,0.000143958036262739,0.087853174451494,5
"10_3B","Coll",0,1,"interp_cz",2,0.00135099601785714,0.00135099601785714,0.000524907,0.003233157,0.00085504382072965,6224.16666666667,3673,5170,58,28,0.00150096619255103,1.11100711823841,0.000149970174693884,0.111007118238407,7
"10_3B","Coll",0,1,"interp_cz",5,0.00169829698790323,0.00169829698790323,0.000518433,0.00423814,0.00121208200083915,6224.16666666667,3673,6760,329,31,0.00196257861927368,1.15561567455687,0.000264281631370457,0.155615674556868,8
"10_3B","Coll",0,1,"interp_cz",8,0.00178070683064516,0.00178070683064516,0.000507134,0.004463558,0.00112857333703488,6224.16666666667,3673,7290,682,31,0.00211644942818124,1.1885445665497,0.000335742597536074,0.188544566549695,9
"10_3B","Coll",0,1,"interp_cz",7,0.00172983815053763,0.00172983815053763,0.000471943,0.00435598,0.00115874983959186,6224.16666666667,3673,7140,678,31,0.00207290108603759,1.19832082868176,0.000343062935499954,0.198320828681764,10
"10_3B","Coll",0,1,"interp_cz",3,0.00146814132795699,0.00146814132795699,0.000518162,0.00345767,0.00096181065545087,6224.16666666667,3673,6310,109,31,0.00183193359284274,1.24779103888588,0.000363792264885753,0.247791038885877,11
"10_3B","Coll",0,1,"interp_cz",4,0.00147336300694444,0.00147336300694444,0.000518096,0.003561146,0.00105365943961048,6224.16666666667,3673,6630,195,30,0.00192483672274919,1.30642395233001,0.000451473715804745,0.30642395233001,12
"10_3B","Coll",1,1,"interp_cz",6,0.00215155649583333,0.00215155649583333,0.000523656,0.005094047,0.00154930454449094,6224.16666666667,3673,6860,477,30,0.00199161084736945,0.925660493334182,-0.000159945648463885,-0.0743395066658176,1
"10_3B","Coll",1,1,"interp_cz",9,0.00197789227083333,0.00197789227083333,0.000519961,0.005066833,0.00149798677911072,6224.16666666667,3673,6970,558,30,0.00202354629827479,1.02308216080051,4.56540274414554e-05,0.0230821608005072,2
"10_3B","Coll",1,1,"interp_cz",12,0.00131286302553763,0.00131286302553763,0.000528112,0.00317727,0.000848355954746574,6224.16666666667,3673,4890,47,31,0.00141967595388289,1.08135877564342,0.000106812928345252,0.0813587756434154,4
"10_3B","Coll",1,1,"interp_cz",11,0.00148102222361111,0.00148102222361111,0.000530355,0.003694692,0.00101561943372807,6224.16666666667,3673,5510,138,30,0.00159967576807663,1.08011597839242,0.000118653544465515,0.0801159783924158,3
"10_3B","Coll",1,1,"interp_cz",1,0.00133620709946237,0.00133620709946237,0.000527487,0.003251726,0.000830057123784843,6224.16666666667,3673,5020,46,31,0.00145741785040738,1.09071254822234,0.000121210750945015,0.0907125482223413,6
"10_3B","Coll",1,1,"interp_cz",10,0.0016386207688172,0.0016386207688172,0.000518868,0.004053421,0.00119995823634255,6224.16666666667,3673,6140,356,31,0.00178257880507994,1.08785317445149,0.000143958036262739,0.087853174451494,5
"10_3B","Coll",1,1,"interp_cz",2,0.00135099601785714,0.00135099601785714,0.000524907,0.003233157,0.00085504382072965,6224.16666666667,3673,5170,58,28,0.00150096619255103,1.11100711823841,0.000149970174693884,0.111007118238407,7
"10_3B","Coll",1,1,"interp_cz",5,0.00169829698790323,0.00169829698790323,0.000518433,0.00423814,0.00121208200083915,6224.16666666667,3673,6760,329,31,0.00196257861927368,1.15561567455687,0.000264281631370457,0.155615674556868,8
"10_3B","Coll",1,1,"interp_cz",8,0.00178070683064516,0.00178070683064516,0.000507134,0.004463558,0.00112857333703488,6224.16666666667,3673,7290,682,31,0.00211644942818124,1.1885445665497,0.000335742597536074,0.188544566549695,9
"10_3B","Coll",1,1,"interp_cz",7,0.00172983815053763,0.00172983815053763,0.000471943,0.00435598,0.00115874983959186,6224.16666666667,3673,7140,678,31,0.00207290108603759,1.19832082868176,0.000343062935499954,0.198320828681764,10
"10_3B","Coll",1,1,"interp_cz",3,0.00146814132795699,0.00146814132795699,0.000518162,0.00345767,0.00096181065545087,6224.16666666667,3673,6310,109,31,0.00183193359284274,1.24779103888588,0.000363792264885753,0.247791038885877,11
"10_3B","Coll",1,1,"interp_cz",4,0.00147336300694444,0.00147336300694444,0.000518096,0.003561146,0.00105365943961048,6224.16666666667,3673,6630,195,30,0.00192483672274919,1.30642395233001,0.000451473715804745,0.30642395233001,12
"11_3B","Coll",0,1,"interp_cz",6,0.00239017026388889,0.00239017026388889,0.0005253,0.005830653,0.0017582556814924,5698.33333333333,3912,7060,620,30,0.00204967530356098,0.857543638010994,-0.000340494960327912,-0.142456361989006,3
"11_3B","Coll",0,1,"interp_cz",12,0.00121600127553763,0.00121600127553763,0.000518141,0.002411228,0.000782702329194966,5698.33333333333,3912,3220,8,31,0.000934837744683618,0.768780233614719,-0.000281163530854016,-0.231219766385281,1
"11_3B","Coll",0,1,"interp_cz",1,0.00124491544086021,0.00124491544086021,0.000517732,0.002408651,0.000784410160021658,5698.33333333333,3912,3420,7,31,0.000992902200875147,0.797565977805745,-0.000252013239985068,-0.202434022194255,2
"11_3B","Coll",0,1,"interp_cz",11,0.00132474230416667,0.00132474230416667,0.000521657,0.002726518,0.000850050109488305,5698.33333333333,3912,4010,66,30,0.00116419234664016,0.87880665015261,-0.000160549957526508,-0.12119334984739,4
"11_3B","Coll",0,1,"interp_cz",2,0.00125686211607143,0.00125686211607143,0.000519478,0.002504729,0.00079487102585584,5698.33333333333,3912,4250,18,28,0.00123386969406999,0.981706488160131,-2.29924220014354e-05,-0.018293511839869,5
"11_3B","Coll",0,1,"interp_cz",9,0.00198485305833333,0.00198485305833333,0.000519981,0.005087988,0.00150448755895132,5698.33333333333,3912,7130,589,30,0.00206999786322801,1.04289728377484,8.51448048946788e-05,0.0428972837748373,6
"11_3B","Coll",0,1,"interp_cz",5,0.00176522432795699,0.00176522432795699,0.000518632,0.004473228,0.00127765425887456,5698.33333333333,3912,6660,386,31,0.00193354639117792,1.09535448869308,0.000168322063220929,0.0953544886930828,7
"11_3B","Coll",0,1,"interp_cz",10,0.00154930757795699,0.00154930757795699,0.00051852,0.003698567,0.00110413239002073,5698.33333333333,3912,5970,319,31,0.00173322401731714,1.11870879738591,0.000183916439360154,0.118708797385912,8
"11_3B","Coll",0,1,"interp_cz",7,0.00190354147177419,0.00190354147177419,0.000475234,0.004930896,0.00129701316369526,5698.33333333333,3912,7370,852,31,0.00213967521065785,1.12404969494233,0.000236133738883654,0.124049694942325,9
"11_3B","Coll",0,1,"interp_cz",3,0.00137697446102151,0.00137697446102151,0.000517472,0.002837946,0.000867771696575157,5698.33333333333,3912,5610,72,31,0.00162870799617239,1.18281641546506,0.000251733535150886,0.182816415465061,11
"11_3B","Coll",0,1,"interp_cz",8,0.00184533263306452,0.00184533263306452,0.000511234,0.004670073,0.0011786091420727,5698.33333333333,3912,7420,796,31,0.00215419132470573,1.16737290941866,0.000308858691641213,0.167372909418665,10
"11_3B","Coll",0,1,"interp_cz",4,0.00141181802361111,0.00141181802361111,0.000517959,0.003259266,0.000985245065918136,5698.33333333333,3912,6260,179,30,0.00181741747879486,1.28728876413287,0.000405599455183749,0.287288764132872,12
"11_3B","Coll",1,1,"interp_cz",6,0.00239017026388889,0.00239017026388889,0.0005253,0.005830653,0.0017582556814924,5698.33333333333,3912,7060,620,30,0.00204967530356098,0.857543638010994,-0.000340494960327912,-0.142456361989006,3
"11_3B","Coll",1,1,"interp_cz",12,0.00121600127553763,0.00121600127553763,0.000518141,0.002411228,0.000782702329194966,5698.33333333333,3912,3220,8,31,0.000934837744683618,0.768780233614719,-0.000281163530854016,-0.231219766385281,1
"11_3B","Coll",1,1,"interp_cz",1,0.00124491544086021,0.00124491544086021,0.000517732,0.002408651,0.000784410160021658,5698.33333333333,3912,3420,7,31,0.000992902200875147,0.797565977805745,-0.000252013239985068,-0.202434022194255,2
"11_3B","Coll",1,1,"interp_cz",11,0.00132474230416667,0.00132474230416667,0.000521657,0.002726518,0.000850050109488305,5698.33333333333,3912,4010,66,30,0.00116419234664016,0.87880665015261,-0.000160549957526508,-0.12119334984739,4
"11_3B","Coll",1,1,"interp_cz",2,0.00125686211607143,0.00125686211607143,0.000519478,0.002504729,0.00079487102585584,5698.33333333333,3912,4250,18,28,0.00123386969406999,0.981706488160131,-2.29924220014354e-05,-0.018293511839869,5
"11_3B","Coll",1,1,"interp_cz",9,0.00198485305833333,0.00198485305833333,0.000519981,0.005087988,0.00150448755895132,5698.33333333333,3912,7130,589,30,0.00206999786322801,1.04289728377484,8.51448048946788e-05,0.0428972837748373,6
"11_3B","Coll",1,1,"interp_cz",5,0.00176522432795699,0.00176522432795699,0.000518632,0.004473228,0.00127765425887456,5698.33333333333,3912,6660,386,31,0.00193354639117792,1.09535448869308,0.000168322063220929,0.0953544886930828,7
"11_3B","Coll",1,1,"interp_cz",10,0.00154930757795699,0.00154930757795699,0.00051852,0.003698567,0.00110413239002073,5698.33333333333,3912,5970,319,31,0.00173322401731714,1.11870879738591,0.000183916439360154,0.118708797385912,8
"11_3B","Coll",1,1,"interp_cz",7,0.00190354147177419,0.00190354147177419,0.000475234,0.004930896,0.00129701316369526,5698.33333333333,3912,7370,852,31,0.00213967521065785,1.12404969494233,0.000236133738883654,0.124049694942325,9
"11_3B","Coll",1,1,"interp_cz",3,0.00137697446102151,0.00137697446102151,0.000517472,0.002837946,0.000867771696575157,5698.33333333333,3912,5610,72,31,0.00162870799617239,1.18281641546506,0.000251733535150886,0.182816415465061,11
"11_3B","Coll",1,1,"interp_cz",8,0.00184533263306452,0.00184533263306452,0.000511234,0.004670073,0.0011786091420727,5698.33333333333,3912,7420,796,31,0.00215419132470573,1.16737290941866,0.000308858691641213,0.167372909418665,10
"11_3B","Coll",1,1,"interp_cz",4,0.00141181802361111,0.00141181802361111,0.000517959,0.003259266,0.000985245065918136,5698.33333333333,3912,6260,179,30,0.00181741747879486,1.28728876413287,0.000405599455183749,0.287288764132872,12
"11_5B","Coll",0,1,"interp_cz",12,0.00121934134005376,0.00121934134005376,0.000518485,0.002437643,0.000784804523497253,5771.66666666667,2742,3360,7,31,0.000975482864017689,0.800008030544324,-0.000243858476036075,-0.199991969455676,1
"11_5B","Coll",0,1,"interp_cz",1,0.00124491544086021,0.00124491544086021,0.000517732,0.002408651,0.000784410160021658,5771.66666666667,2742,3600,4,31,0.00104516021144752,0.839543134532363,-0.000199755229412691,-0.160456865467637,2
"11_5B","Coll",0,1,"interp_cz",11,0.00132615024305556,0.00132615024305556,0.000521735,0.002735179,0.000851446812960464,5771.66666666667,2742,4290,49,30,0.0012454825853083,0.939171554528096,-8.06676577472566e-05,-0.0608284454719036,3
"11_5B","Coll",0,1,"interp_cz",2,0.00124744873065476,0.00124744873065476,0.000518935,0.002439716,0.000789488712413356,5771.66666666667,2742,4150,8,28,0.00120483746597423,0.965841269758503,-4.26112646805333e-05,-0.0341587302414965,4
"11_5B","Coll",0,1,"interp_cz",6,0.00199067295138889,0.00199067295138889,0.000522548,0.004648117,0.00141006203127246,5771.66666666667,2742,7210,404,30,0.00209322364570462,1.05151559137034,0.000102550694315735,0.0515155913703381,5
"11_5B","Coll",0,1,"interp_cz",3,0.00134168404704301,0.00134168404704301,0.000517144,0.002614866,0.000833826336157731,5771.66666666667,2742,5590,34,31,0.00162290155055324,1.20960039297629,0.000281217503510227,0.209600392976285,7
"11_5B","Coll",0,1,"interp_cz",9,0.00176489229444444,0.00176489229444444,0.000519333,0.004419476,0.0013002349782998,5771.66666666667,2742,7140,435,30,0.00207290108603759,1.17451988008713,0.000308008791593144,0.17451988008713,6
"11_5B","Coll",0,1,"interp_cz",10,0.00144771386021505,0.00144771386021505,0.000518125,0.00329916,0.000997722369592767,5771.66666666667,2742,6050,217,31,0.00175644979979375,1.21325756978858,0.000308735939578701,0.213257569788576,8
"11_5B","Coll",0,1,"interp_cz",5,0.00152969156317204,0.00152969156317204,0.000517934,0.003668697,0.00105050116140335,5771.66666666667,2742,6760,215,31,0.00196257861927368,1.28298976507655,0.00043288705610164,0.282989765076552,9
"11_5B","Coll",0,1,"interp_cz",4,0.00132206496944444,0.00132206496944444,0.000517678,0.002859596,0.00088895673588803,5771.66666666667,2742,6100,91,30,0.00177096591384164,1.33954529828124,0.000448900944397193,0.33954529828124,12
"11_5B","Coll",0,1,"interp_cz",7,0.0016854613938172,0.0016854613938172,0.000471103,0.004216284,0.00112353103263486,5771.66666666667,2742,7470,658,31,0.00216870743875361,1.28671439565991,0.000483246044936407,0.286714395659909,10
"11_5B","Coll",0,1,"interp_cz",8,0.00167009726209677,0.00167009726209677,0.000500116,0.004132523,0.00104323911199056,5771.66666666667,2742,7540,620,31,0.00218902999842065,1.31072006888531,0.000518932736323873,0.310720068885307,11
"11_5B","Coll",1,1,"interp_cz",12,0.00121934134005376,0.00121934134005376,0.000518485,0.002437643,0.000784804523497253,5771.66666666667,2742,3360,7,31,0.000975482864017689,0.800008030544324,-0.000243858476036075,-0.199991969455676,1
"11_5B","Coll",1,1,"interp_cz",1,0.00124491544086021,0.00124491544086021,0.000517732,0.002408651,0.000784410160021658,5771.66666666667,2742,3600,4,31,0.00104516021144752,0.839543134532363,-0.000199755229412691,-0.160456865467637,2
"11_5B","Coll",1,1,"interp_cz",11,0.00132615024305556,0.00132615024305556,0.000521735,0.002735179,0.000851446812960464,5771.66666666667,2742,4290,49,30,0.0012454825853083,0.939171554528096,-8.06676577472566e-05,-0.0608284454719036,3
