category,cz_cec_doe,city_ind,utility,Freq,roof_sqft.x,OID,latitude,longitude,roof_sqft.y,floor_sqft,diff,month,n,min_io,min_irr,max_p,max_punmet,num_floors,in_over_out_mo,clp_index,clp_name,clp_multiplier,critical_load_pct,dur_index,dur_name,dur_duration,roof_sqft
Coll,13_3B,1,Southern California Edison,0.5,19634.8968,9369,36.04900598,-119.0160982,31614.31598,19600,11979.41918,1,2,0.76025295,3260,NA,NA,1,0.76025295,2,low_medium,0.666666667,0.5068353,1,2 day,48,19600
Coll,13_3B,1,Pacific Gas & Electric Company,0.99,780061.4012,13797,35.40911653,-118.9708842,691712.4965,780100,88348.90465,6,1,NA,NA,0.002404632,NA,1,0.878947998,2,low_medium,0.666666667,0.585965332,1,2 day,48,780100
W,15_2B,1,Imperial Irrigation District,0.99,63974.19884,14155,32.78911567,-115.574644,51156.47251,64000,12817.72633,3,1,NA,NA,NA,0.001224192,1,2.381004165,5,high,1.333333333,3.174672221,1,2 day,48,64000
W,12_3B,0,Pacific Gas & Electric Company,0.25,4413.584968,14954,38.35813064,-121.9827811,4418.469505,4400,4.884537863,1,2,1.322242671,3110,NA,NA,1,1.322242671,1,low,0.5,0.661121335,1,2 day,48,4400
CC,11_3B,1,Pacific Gas & Electric Company,0.75,21253.63252,280,38.74606129,-121.2843951,21342.01004,25500,88.37751732,7,2,0.570537,NA,0.003125236,NA,1.2,0.570537,1,low,0.5,0.2852685,1,2 day,48,21300
CC,15_3B,0,Southern California Edison,0.75,21253.63252,6587,33.73271619,-116.3807748,21886.65118,21300,633.0186645,7,2,0.517773518,NA,0.003801633,NA,1,0.517773518,3,medium,0.8,0.414218814,1,2 day,48,21300
Pri,12_3B,1,Pacific Gas & Electric Company,0.1,12924.50181,3334,37.94380145,-121.2719938,13060.63203,16800,136.1302199,8,1,NA,NA,NA,7.34E-05,1.3,1.035441004,1,low,0.5,0.517720502,3,8 day,192,12900
CC,6_3C,1,Southern California Edison,0.5,11698.76992,15848,34.28778222,-119.3059945,12230.17829,14000,531.4083686,8,1,NA,NA,0.002152365,NA,1.2,0.774466027,4,high_medium,1,0.774466027,1,2 day,48,11700
Coll,3_3B,0,Pacific Gas & Electric Company,0.9,457404.7752,17537,37.96967103,-122.3382315,380007.1394,457400,77397.63575,1,1,0.803245677,NA,NA,NA,1,0.803245677,1,low,0.5,0.401622839,2,4 day,96,457400
W,8_3B,0,Los Angeles Department of Water & Power,0.75,14812.45113,6326,34.02460818,-118.3979526,13707.77641,14800,1104.674724,10,1,1.605678478,NA,NA,NA,1,1.605678478,3,medium,0.8,1.284542782,2,4 day,96,14800
W,11_3B,1,Pacific Gas & Electric Company,0.01,1066.972869,13082,40.5884204,-122.3943065,937.2912955,1100,129.6815738,7,1,NA,NA,0.001375573,NA,1,1.555479696,3,medium,0.8,1.244383756,3,8 day,192,1100
Sec,8_3B,0,Southern California Edison,0.1,24146.00849,16695,33.88249653,-118.1368313,25361.20515,29000,1215.196668,7,1,NA,NA,NA,7.11E-05,1.2,1.036481184,1,low,0.5,0.518240592,1,2 day,48,24100
W,8_3B,0,Southern California Edison,1,474347.0522,1842,33.86861334,-117.958328,203775.0517,474300,270572.0005,12,1,NA,4670,NA,NA,1,1.771467299,4,high_medium,1,1.771467299,3,8 day,192,474300
W,12_3B,0,Modesto Irrigation District,0.9,25203.47763,6637,37.73537631,-121.1302879,24905.52513,25200,297.952509,4,1,NA,NA,NA,0.001089371,1,2.346004695,2,low_medium,0.666666667,1.56400313,2,4 day,96,25200
Coll,2_3C,0,Pacific Gas & Electric Company,0.5,19634.8968,15312,38.57082865,-122.4435928,41382.37652,19600,21747.47972,6,1,NA,NA,0.001677944,NA,1,1.218079075,1,low,0.5,0.609039538,1,2 day,48,19600
Sec,8_3B,1,City of Anaheim Public Utilities Department,0.9,259158.6438,1402,33.8119806,-117.9441148,252023.1363,362800,7135.507537,6,2,0.636973337,NA,0.002090095,NA,1.4,0.636973337,3,medium,0.8,0.50957867,3,8 day,192,259200
Pri,6_3B,0,Southern California Edison,1,528907.9472,13034,33.77700138,-118.3608135,196150.5259,528900,332757.4213,12,2,0.793257873,4520,NA,NA,1,0.793257873,5,high,1.333333333,1.057677163,3,8 day,192,528900
W,13_3B,0,Pacific Gas & Electric Company,0.25,4413.584968,14310,36.65570485,-119.5560147,4401.459023,4400,12.12594466,1,2,1.386016433,3260,NA,NA,1,1.386016433,5,high,1.333333333,1.848021911,1,2 day,48,4400
Sec,9_3C,0,Southern California Edison,0.75,196445.8043,16065,34.26324714,-118.7719506,223191.3392,235700,26745.53493,7,1,NA,NA,NA,0.00040279,1.2,1.244146174,3,medium,0.8,0.995316939,1,2 day,48,196400
Pri,12_3B,0,Modesto Irrigation District,0.75,67085.79308,5507,37.77194096,-121.5396382,73478.01533,67100,6392.222245,1,2,0.580003246,3110,NA,NA,1,0.580003246,5,high,1.333333333,0.773337661,1,2 day,48,67100
CC,15_2B,0,Imperial Irrigation District,0.9,35182.88873,13435,32.65994664,-115.4824204,50430.00352,35200,15247.1148,12,1,NA,5600,NA,NA,1,1.138794908,5,high,1.333333333,1.518393211,2,4 day,96,35200
Sec,12_3B,0,Pacific Gas & Electric Company,0.5,115160.0833,4554,37.88669257,-122.1144913,117366.3039,138200,2206.220599,4,1,NA,NA,NA,0.000213758,1.2,1.126862995,1,low,0.5,0.563431498,2,4 day,96,115200
W,16_4B,0,Southern California Edison,0.25,4413.584968,16024,37.36100678,-118.4323445,4467.153589,4400,53.56862147,7,2,1.590164643,NA,0.001254281,NA,1,1.590164643,1,low,0.5,0.795082322,3,8 day,192,4400
Pri,15_3B,0,Imperial Irrigation District,0.99,150264.4189,15857,33.7208257,-116.241712,84804.49806,150300,65459.92087,6,2,0.735908295,NA,0.002828628,NA,1,0.735908295,3,medium,0.8,0.588726636,1,2 day,48,150300
W,14_3B,1,Southern California Edison,0.1,2543.392154,13286,34.46599306,-117.2378357,3278.57806,2500,735.185906,12,1,NA,5660,NA,NA,1,2.409179158,3,medium,0.8,1.927343326,3,8 day,192,2500
Sec,15_2B,0,Imperial Irrigation District,0.9,259158.6438,9294,32.67784459,-115.4859541,265625.7098,311000,6467.065971,3,1,NA,NA,NA,9.65E-05,1.2,1.047935612,3,medium,0.8,0.838348489,1,2 day,48,259200
Sec,2_3C,0,Pacific Gas & Electric Company,0.1,24146.00849,1546,38.54196226,-122.8194553,27787.28081,29000,3641.272326,12,2,0.664360616,3330,NA,NA,1.2,0.664360616,1,low,0.5,0.332180308,1,2 day,48,24100
Sec,3_3C,1,Pacific Gas & Electric Company,0.75,196445.8043,3062,37.75923389,-122.1638012,190476.248,275000,5969.556271,6,1,NA,NA,0.001381485,NA,1.4,0.884140979,1,low,0.5,0.44207049,2,4 day,96,196400
CC,8_3B,1,City of Anaheim Public Utilities Department,0.75,21253.63252,14632,33.82813681,-117.9785097,23700.80133,25500,2447.168815,3,1,NA,NA,NA,-0.000326439,1.2,0.844790271,2,low_medium,0.666666667,0.563193514,3,8 day,192,21300
Pri,3_3C,0,Pacific Gas & Electric Company,0.1,12924.50181,16975,37.70637463,-122.4502807,13392.38374,12900,467.8819251,6,1,NA,NA,0.001693218,NA,1,1.009910172,5,high,1.333333333,1.346546896,1,2 day,48,12900
Pri,16_4B,0,Pacific Gas & Electric Company,0.01,1655.672317,10104,37.67517174,-119.7868868,3904.490695,1700,2248.818379,8,1,NA,NA,NA,0.000559872,1,1.359681343,5,high,1.333333333,1.812908458,2,4 day,96,1700
Coll,2_4B,0,Pacific Gas & Electric Company,0.5,19634.8968,9317,39.08937041,-122.7887742,20216.71508,19600,581.8182845,12,2,0.823441667,3430,NA,NA,1,0.823441667,2,low_medium,0.666666667,0.548961111,1,2 day,48,19600
CC,11_3B,0,Pacific Gas & Electric Company,0.25,6010.724309,16713,38.82000545,-121.1905463,6185.271508,6000,174.5471997,7,2,0.6846444,NA,0.003125236,NA,1,0.6846444,1,low,0.5,0.3423222,1,2 day,48,6000
W,12_3B,0,Pacific Gas & Electric Company,0.1,2543.392154,12766,38.00859529,-122.1011664,2541.022222,2500,2.369932951,4,1,NA,NA,NA,0.001089371,1,2.346004695,5,high,1.333333333,3.12800626,3,8 day,192,2500
Sec,9_3B,1,Los Angeles Department of Water & Power,0.1,24146.00849,2197,34.07507806,-118.4452982,25251.39421,33800,1105.385724,7,1,NA,NA,NA,-9.91E-05,1.4,0.954265401,1,low,0.5,0.477132701,1,2 day,48,24100
CC,15_3B,0,Southern California Edison,0.75,21253.63252,6587,33.73271619,-116.3807748,21886.65118,21300,633.0186645,12,1,NA,5340,NA,NA,1,1.036496036,2,low_medium,0.666666667,0.690997358,3,8 day,192,21300
Coll,9_3B,1,Southern California Edison,0.25,5240.381119,12821,34.17202799,-118.1181612,5306.118559,5200,65.73744032,7,1,NA,NA,NA,0.000519835,1,1.335971562,2,low_medium,0.666666667,0.890647708,1,2 day,48,5200
Pri,16_3B,0,Southern California Edison,0.75,67085.79308,1250,35.11807195,-118.4490645,66197.6655,67100,888.1275793,1,1,0.784123982,NA,NA,NA,1,0.784123982,2,low_medium,0.666666667,0.522749321,3,8 day,192,67100
Pri,10_3B,1,San Diego Gas & Electric,0.75,67085.79308,146,32.83564165,-117.0898542,65671.61326,87200,1414.17982,12,1,NA,4890,NA,NA,1.3,0.676812455,5,high,1.333333333,0.902416606,1,2 day,48,67100
Sec,16_3B,0,Southern California Edison,0.01,1705.352786,15311,34.23102989,-117.2094943,2835.411784,2000,1130.058997,12,1,NA,4180,NA,NA,1.2,0.837401844,3,medium,0.8,0.669921475,1,2 day,48,1700
W,6_3B,0,Los Angeles Department of Water & Power,0.5,8158.175525,14277,33.8318154,-118.3041193,8753.138188,8200,594.9626629,10,1,1.689014655,NA,NA,NA,1,1.689014655,2,low_medium,0.666666667,1.12600977,1,2 day,48,8200
W,8_3B,0,Southern California Edison,0.1,2543.392154,6941,33.92537576,-118.2921653,2529.714076,2500,13.67807859,4,1,NA,NA,NA,0.001008885,1,2.1264538,2,low_medium,0.666666667,1.417635867,3,8 day,192,2500
Sec,16_4B,0,Pacific Gas & Electric Company,0.5,115160.0833,192,38.93581867,-119.9755006,137097.4771,138200,21937.39373,1,1,NA,5040,NA,NA,1.2,0.984445666,5,high,1.333333333,1.312594221,1,2 day,48,115200
W,1_4C,0,Pacific Gas & Electric Company,0.1,2543.392154,17089,40.5919502,-124.1399445,2822.242842,2500,278.8506872,8,1,NA,NA,0.000777192,NA,1,1.994773433,3,medium,0.8,1.595818746,1,2 day,48,2500
CC,8_3B,0,Southern California Edison,0.75,21253.63252,9501,33.8955173,-118.2258413,20762.65555,21300,490.9769633,3,1,NA,NA,NA,2.41E-05,1,1.013748325,4,high_medium,1,1.013748325,2,4 day,96,21300
Pri,8_3B,1,City of Anaheim Public Utilities Department,0.75,67085.79308,16035,33.83005719,-117.9353567,62440.58206,87200,4645.211027,7,1,NA,NA,NA,3.38E-05,1.3,1.017027759,1,low,0.5,0.50851388,1,2 day,48,67100
Sec,7_3B,1,San Diego Gas & Electric,0.5,115160.0833,243,32.78814292,-117.1724716,122068.1988,161200,6908.115499,6,2,0.693981365,NA,0.001849674,NA,1.4,0.693981365,4,high_medium,1,0.693981365,3,8 day,192,115200
W,10_3B,1,Southern California Edison,0.75,14812.45113,16103,33.8983812,-117.5292653,14775.76791,14800,36.68322038,4,1,NA,NA,NA,0.00107352,1,2.261010924,5,high,1.333333333,3.014681232,2,4 day,96,14800
Sec,4_3C,1,Pacific Gas & Electric Company,0.9,259158.6438,2436,37.33633886,-122.0487221,258846.195,362800,312.4488234,12,2,0.632563291,3750,NA,NA,1.4,0.632563291,2,low_medium,0.666666667,0.421708861,3,8 day,192,259200
W,16_3B,0,Pacific Gas & Electric Company,0.1,2543.392154,18528,39.48489526,-121.2208303,1646.039447,2500,897.3527075,7,1,NA,NA,0.000864533,NA,1,2.498457218,4,high_medium,1,2.498457218,2,4 day,96,2500
Pri,13_3B,1,Pacific Gas & Electric Company,1,528907.9472,5001,35.39102006,-118.8944186,184356.383,687600,344551.5643,8,1,NA,NA,NA,-4.74E-05,1.3,0.978424664,2,low_medium,0.666666667,0.652283109,2,4 day,96,528900
Sec,15_3B,0,Imperial Irrigation District,0.25,62916.35818,16413,33.73331405,-116.3000646,66456.12881,75500,3539.770631,12,1,NA,5340,NA,NA,1.2,0.953728776,2,low_medium,0.666666667,0.635819184,3,8 day,192,62900
CC,6_3C,0,Southern California Edison,0.75,21253.63252,4586,34.44759096,-119.8300755,18909.9282,21300,2343.704315,12,1,NA,4790,NA,NA,1,0.977082374,4,high_medium,1,0.977082374,2,4 day,96,21300
Sec,12_3B,0,Modesto Irrigation District,0.25,62916.35818,7012,37.79363827,-121.0023641,75372.54146,75500,12456.18328,6,1,NA,NA,0.002218441,NA,1.2,0.788478046,5,high,1.333333333,1.051304061,2,4 day,96,62900
W,8_3B,1,Los Angeles Department of Water & Power,0.99,63974.19884,7977,34.02319402,-118.3342511,51415.13554,64000,12559.0633,10,1,1.605678478,NA,NA,NA,1,1.605678478,2,low_medium,0.666666667,1.070452319,2,4 day,96,64000
CC,8_3B,1,Los Angeles Department of Water & Power,0.5,11698.76992,7105,34.00390695,-118.3206701,11874.26193,14000,175.4920087,8,1,NA,NA,0.002716762,NA,1.2,0.62604109,4,high_medium,1,0.62604109,2,4 day,96,11700
CC,12_3B,0,Sacramento Municipal Utility District,0.9,35182.88873,17193,38.40609727,-121.4021431,35634.57709,35200,451.6883646,3,1,NA,NA,NA,0.00032526,1,1.229594499,5,high,1.333333333,1.639459331,2,4 day,96,35200
Sec,11_3B,1,Pacific Gas & Electric Company,0.75,196445.8043,405,38.75828779,-121.2757261,200295.995,275000,3850.190778,6,1,NA,NA,0.00239017,NA,1.4,0.61253117,3,medium,0.8,0.490024936,1,2 day,48,196400
Pri,10_3B,0,Southern California Edison,0.01,1655.672317,3244,34.03959659,-116.9359651,4037.158108,1700,2381.485792,8,1,NA,NA,NA,0.00048298,1,1.295677068,2,low_medium,0.666666667,0.863784712,1,2 day,48,1700
CC,9_3B,0,Southern California Edison,0.1,3198.771136,11568,33.96915894,-118.0376287,2857.041478,3200,341.7296584,3,1,NA,NA,NA,0.000165613,1,1.099215261,2,low_medium,0.666666667,0.732810174,1,2 day,48,3200
Sec,9_3B,1,Southern California Edison,0.99,363477.3211,3766,34.12979287,-118.0376499,377248.615,508900,13771.2939,6,2,0.69840805,NA,0.001983442,NA,1.4,0.69840805,3,medium,0.8,0.55872644,2,4 day,96,363500
Coll,9_3B,0,Southern California Edison,0.75,100591.4455,1313,34.16874546,-118.1850829,129215.8739,100600,28624.42842,7,1,NA,NA,NA,0.000519835,1,1.335971562,2,low_medium,0.666666667,0.890647708,3,8 day,192,100600
Pri,8_3B,1,City of Anaheim Public Utilities Department,0.99,150264.4189,1507,33.82641848,-117.9295845,119487.0317,195300,30777.38722,12,2,0.612030413,4670,NA,NA,1.3,0.612030413,1,low,0.5,0.306015206,1,2 day,48,150300
Sec,12_3C,0,Pacific Gas & Electric Company,0.99,363477.3211,4738,37.71977981,-121.9245011,304544.99,436200,58932.33105,1,1,0.719053148,NA,NA,NA,1.2,0.719053148,1,low,0.5,0.359526574,1,2 day,48,363500
Pri,10_3B,1,Southern California Edison,0.99,150264.4189,9342,33.47837483,-117.1147888,160895.3536,195300,10630.93463,6,2,0.67415669,NA,0.002272481,NA,1.3,0.67415669,2,low_medium,0.666666667,0.449437793,3,8 day,192,150300
CC,4_3C,0,Pacific Gas & Electric Company,0.5,11698.76992,3413,36.85333793,-121.4061367,10970.40592,11700,728.3640003,12,2,0.817947154,3750,NA,NA,1,0.817947154,2,low_medium,0.666666667,0.545298103,3,8 day,192,11700
Pri,11_3B,1,Pacific Gas & Electric Company,0.25,34543.24085,404,38.75641447,-121.2903718,35366.51281,44900,823.2719607,8,1,NA,NA,NA,-2.08E-05,1.3,0.99044401,2,low_medium,0.666666667,0.660296006,1,2 day,48,34500
Pri,12_3C,0,Pacific Gas & Electric Company,0.01,1655.672317,6242,37.70016456,-121.9386754,2964.519076,1700,1308.846759,12,1,NA,3690,NA,NA,1,0.701314362,5,high,1.333333333,0.935085816,2,4 day,96,1700
W,5_3C,0,Pacific Gas & Electric Company,0.9,25203.47763,1079,34.91260358,-120.4346745,26409.96027,25200,1206.482632,5,1,NA,NA,NA,0.001206959,1,2.51027026,3,medium,0.8,2.008216208,3,8 day,192,25200
Coll,12_3C,0,Pacific Gas & Electric Company,0.9,457404.7752,6233,37.71147642,-121.8001423,409339.5608,457400,48065.2144,12,1,NA,3690,NA,NA,1,0.879785218,3,medium,0.8,0.703828174,1,2 day,48,457400
Sec,8_3B,0,Los Angeles Department of Water & Power,0.99,363477.3211,16537,34.0063149,-118.401401,367862.8068,436200,4385.485688,7,1,NA,NA,NA,7.11E-05,1.2,1.036481184,4,high_medium,1,1.036481184,3,8 day,192,363500
W,13_3B,1,Pacific Gas & Electric Company,0.01,1066.972869,14083,35.36191675,-118.9883483,1095.196733,1100,28.22386354,4,1,NA,NA,NA,0.00108902,1,2.285085675,2,low_medium,0.666666667,1.52339045,1,2 day,48,1100
W,6_3C,1,Southern California Edison,0.5,8158.175525,13677,34.27595448,-119.251889,8301.480874,8200,143.3053497,8,1,NA,NA,0.001013831,NA,1,1.97303186,4,high_medium,1,1.97303186,1,2 day,48,8200
CC,8_3B,0,Southern California Edison,0.99,118774.7684,12638,33.96775383,-118.1763612,103227.1262,118800,15547.6422,12,1,NA,4670,NA,NA,1,0.862144515,5,high,1.333333333,1.14952602,3,8 day,192,118800
W,1_4C,0,Pacific Gas & Electric Company,0.25,4413.584968,13057,40.59694636,-124.1505338,4581.025412,4400,167.4404441,8,1,NA,NA,0.000777192,NA,1,1.994773433,1,low,0.5,0.997386716,3,8 day,192,4400
Pri,4_3C,0,Pacific Gas & Electric Company,0,678.8926162,6103,36.77156361,-121.3111378,678.8926162,700,0,7,1,NA,NA,NA,0.000730704,1,1.526198214,3,medium,0.8,1.220958571,2,4 day,96,700
Sec,13_3B,0,Southern California Edison,0.5,115160.0833,1628,36.21194281,-119.0673185,144973.279,138200,29813.19562,4,1,NA,NA,NA,0.000176107,1.2,1.100041399,5,high,1.333333333,1.466721866,3,8 day,192,115200
Pri,5_3C,1,Pacific Gas & Electric Company,0.25,34543.24085,75,35.12639102,-120.5918563,33734.8226,44900,808.4182475,6,1,NA,NA,0.001852312,NA,1.3,0.822256595,4,high_medium,1,0.822256595,3,8 day,192,34500
Pri,12_3C,0,Modesto Irrigation District,0.9,82302.16623,4829,37.77326418,-121.5497515,88212.66287,82300,5910.496636,7,1,NA,NA,NA,0.000675072,1,1.46460895,2,low_medium,0.666666667,0.976405967,2,4 day,96,82300
Coll,8_3B,1,City of Anaheim Public Utilities Department,0.5,19634.8968,1320,33.80935286,-117.8781759,25627.64686,19600,5992.750059,6,2,0.891762672,NA,0.002090095,NA,1,0.891762672,2,low_medium,0.666666667,0.594508448,2,4 day,96,19600
W,12_3B,1,Modesto Irrigation District,0.99,63974.19884,12936,37.69736056,-121.0105488,50911.00929,64000,13063.18955,7,1,NA,NA,0.001263176,NA,1,1.691586798,5,high,1.333333333,2.255449063,3,8 day,192,64000
Pri,9_3B,0,Southern California Edison,0.99,150264.4189,12761,34.00097975,-117.8539117,133576.3544,150300,16688.06457,12,2,0.813204612,4790,NA,NA,1,0.813204612,2,low_medium,0.666666667,0.542136408,3,8 day,192,150300
Coll,8_3B,0,Southern California Edison,0.99,780061.4012,9613,33.88504199,-118.3297791,879939.672,780100,99878.2708,12,1,NA,4670,NA,NA,1,0.959478313,2,low_medium,0.666666667,0.639652209,2,4 day,96,780100
W,4_3C,0,Pacific Gas & Electric Company,0.99,63974.19884,2080,37.29163655,-121.9513265,61064.85009,64000,2909.348743,5,1,NA,NA,NA,0.001097679,1,2.24408335,3,medium,0.8,1.79526668,3,8 day,192,64000
CC,4_3C,0,Pacific Gas & Electric Company,0.25,6010.724309,12704,37.22278282,-121.9720777,6252.369515,6000,241.6452059,12,2,0.817947154,3750,NA,NA,1,0.817947154,3,medium,0.8,0.654357723,2,4 day,96,6000
W,3_3C,1,Pacific Gas & Electric Company,0.01,1066.972869,4212,37.85665998,-122.2699062,1192.986482,1100,126.013613,9,1,NA,NA,0.000832237,NA,1,1.786090589,2,low_medium,0.666666667,1.19072706,1,2 day,48,1100
W,15_2B,0,Imperial Irrigation District,0.99,63974.19884,7613,32.67257243,-115.4830663,34437.81092,64000,29536.38792,7,2,1.257165886,NA,0.001616538,NA,1,1.257165886,4,high_medium,1,1.257165886,1,2 day,48,64000
Sec,13_3B,0,Pacific Gas & Electric Company,0.1,24146.00849,14256,35.2733427,-119.0064986,22916.60526,29000,1229.403224,4,1,NA,NA,NA,0.000176107,1.2,1.100041399,2,low_medium,0.666666667,0.733360933,2,4 day,96,24100
W,2_3C,0,Pacific Gas & Electric Company,0.5,8158.175525,3352,38.25700455,-122.6211508,8316.479656,8200,158.3041317,12,2,1.420354165,3330,NA,NA,1,1.420354165,5,high,1.333333333,1.893805554,3,8 day,192,8200
CC,15_2B,1,Imperial Irrigation District,0.5,11698.76992,14232,32.79029492,-115.543823,11002.91002,14000,695.8599046,12,1,NA,5600,NA,NA,1.2,0.948995757,4,high_medium,1,0.948995757,2,4 day,96,11700
W,6_3C,0,Southern California Edison,0.5,8158.175525,4595,34.44540791,-119.8292637,7748.109986,8200,410.065539,12,1,NA,4790,NA,NA,1,1.938557453,1,low,0.5,0.969278727,3,8 day,192,8200
CC,12_3B,1,Pacific Gas & Electric Company,0.01,1176.130698,16358,37.76674852,-121.9159322,2855.022337,1400,1678.89164,1,2,0.573813159,3110,NA,NA,1.2,0.573813159,5,high,1.333333333,0.765084213,2,4 day,96,1200
Pri,10_3B,0,Southern California Edison,0.5,52939.76874,9810,34.1055756,-117.6425818,52180.80975,52900,758.9589875,12,1,NA,4890,NA,NA,1,0.879856191,1,low,0.5,0.439928095,1,2 day,48,52900
W,11_3B,1,Pacific Gas & Electric Company,0.1,2543.392154,15868,40.59710686,-122.4010684,2633.717622,2500,90.32546758,12,2,1.37059309,3220,NA,NA,1,1.37059309,5,high,1.333333333,1.827457453,2,4 day,96,2500
W,7_3B,0,San Diego Gas & Electric,0.5,8158.175525,18376,33.19547609,-117.2453651,8250.026364,8200,91.85083977,8,1,NA,NA,0.001103082,NA,1,1.792336535,3,medium,0.8,1.433869228,2,4 day,96,8200
Coll,3_3C,1,Pacific Gas & Electric Company,0.25,5240.381119,15280,37.86824565,-122.2531095,5959.31057,5200,718.9294514,6,1,NA,NA,0.001381485,NA,1,1.237797371,5,high,1.333333333,1.650396495,3,8 day,192,5200
W,8_3B,0,Los Angeles Department of Water & Power,0.5,8158.175525,7693,34.02524038,-118.3970784,10263.90082,8200,2105.725296,12,1,NA,4670,NA,NA,1,1.771467299,4,high_medium,1,1.771467299,3,8 day,192,8200
Sec,2_3C,1,Pacific Gas & Electric Company,0.01,1705.352786,10047,38.33168375,-122.3056146,8426.954862,2400,6721.602075,8,1,NA,NA,NA,0.000357102,1.4,1.205689365,5,high,1.333333333,1.60758582,3,8 day,192,1700
Sec,11_3B,1,Pacific Gas & Electric Company,0.1,24146.00849,9771,40.58967208,-122.4125239,31104.80802,33800,6958.79953,6,1,NA,NA,0.00239017,NA,1.4,0.61253117,1,low,0.5,0.306265585,2,4 day,96,24100
Sec,11_3B,1,Sacramento Municipal Utility District,0.5,115160.0833,400,38.7378873,-121.2634006,128117.4076,161200,12957.3243,12,2,0.549128738,3220,NA,NA,1.4,0.549128738,4,high_medium,1,0.549128738,3,8 day,192,115200
W,12_3B,0,Turlock Irrigation District,0.25,4413.584968,4365,37.41967016,-120.9318061,4460.029003,4400,46.44403563,7,1,NA,NA,0.001263176,NA,1,1.691586798,5,high,1.333333333,2.255449063,3,8 day,192,4400
Pri,12_3C,0,Modesto Irrigation District,0.99,150264.4189,4830,37.78233587,-121.5502417,109332.9225,150300,40931.49647,7,1,NA,NA,NA,0.000675072,1,1.46460895,4,high_medium,1,1.46460895,3,8 day,192,150300
CC,10_3B,1,Southern California Edison,0.25,6010.724309,15100,33.4872178,-117.1475482,6060.025394,7200,49.30108497,3,1,NA,NA,NA,-4.73E-05,1.2,0.974842741,5,high,1.333333333,1.299790321,2,4 day,96,6000
